,period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
2253,2020-06-01,ND,North Dakota,COM,commercial,76715.0,9.77,46.8929,479.83834,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2254,2020-05-01,WY,Wyoming,IND,industrial,11265.0,7.17,50.00421,697.64958,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2255,2020-05-01,WY,Wyoming,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2256,2020-05-01,WY,Wyoming,RES,residential,275413.0,11.44,21.87134,191.18189,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2257,2020-05-01,WY,Wyoming,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2258,2020-05-01,NEW,New England,ALL,all sectors,7356915.0,17.67,1423.15566,8055.59052,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2259,2020-05-01,NEW,New England,COM,commercial,893466.0,15.43,527.98939,3422.00778,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2260,2020-05-01,NEW,New England,IND,industrial,22844.0,13.04,156.42143,1199.60631,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2261,2020-05-01,NEW,New England,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2262,2020-05-01,NEW,New England,RES,residential,6440599.0,21.65,736.55893,3401.81562,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2263,2020-05-01,NEW,New England,TRA,transportation,6.0,6.8,2.18591,32.16081,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2264,2020-05-01,MAT,Middle Atlantic,ALL,all sectors,18704449.0,12.44,3059.58386,24601.46823,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2265,2020-05-01,MAT,Middle Atlantic,COM,commercial,2380722.0,12.28,1188.34317,9677.75999,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2266,2020-05-01,MAT,Middle Atlantic,IND,industrial,34634.0,6.37,338.34754,5314.22193,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2267,2020-05-01,MAT,Middle Atlantic,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2268,2020-05-01,MAT,Middle Atlantic,RES,residential,16289074.0,16.07,1509.63764,9393.6262,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2269,2020-05-01,MAT,Middle Atlantic,TRA,transportation,19.0,10.77,23.2555,215.86012,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2270,2020-05-01,ENC,East North Central,ALL,all sectors,22988058.0,10.45,4041.26605,38675.39744,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2271,2020-05-01,ENC,East North Central,COM,commercial,2532658.0,10.36,1277.61342,12338.1719,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2272,2020-05-01,ENC,East North Central,IND,industrial,56040.0,6.83,878.62373,12871.05741,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2273,2020-05-01,ENC,East North Central,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2274,2020-05-01,ENC,East North Central,RES,residential,20399349.0,14.02,1882.7224,13428.86107,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2275,2020-05-01,ENC,East North Central,TRA,transportation,11.0,6.18,2.30651,37.30706,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2276,2020-05-01,WNC,West North Central,ALL,all sectors,11226508.0,10.04,2085.75177,20777.924,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2277,2020-05-01,WNC,West North Central,COM,commercial,1475257.0,10.14,686.24608,6765.10385,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2278,2020-05-01,WNC,West North Central,IND,industrial,131403.0,7.1,497.77678,7013.00224,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2279,2020-05-01,WNC,West North Central,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2280,2020-05-01,WNC,West North Central,RES,residential,9619845.0,12.88,901.52354,6997.42126,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2281,2020-05-01,WNC,West North Central,TRA,transportation,3.0,8.57,0.20537,2.39666,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2282,2020-05-01,SAT,South Atlantic,ALL,all sectors,32642213.0,9.3,5699.90629,61308.71181,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2283,2020-05-01,SAT,South Atlantic,COM,commercial,3866813.0,8.62,1959.2178,22726.10432,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2284,2020-05-01,SAT,South Atlantic,IND,industrial,85241.0,5.9,649.71523,11007.99777,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2285,2020-05-01,SAT,South Atlantic,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2286,2020-05-01,SAT,South Atlantic,RES,residential,28690146.0,11.22,3083.58822,27485.65868,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2287,2020-05-01,SAT,South Atlantic,TRA,transportation,13.0,8.3,7.38504,88.95105,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2288,2020-05-01,ESC,East South Central,ALL,all sectors,9900876.0,9.28,1986.71707,21399.71708,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2289,2020-05-01,ESC,East South Central,COM,commercial,1411528.0,10.88,671.35878,6171.963,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2290,2020-08-01,WA,Washington,RES,residential,3164874.0,10.08,261.27305,2591.62716,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2291,2020-08-01,WA,Washington,TRA,transportation,5.0,9.86,0.82205,8.33357,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2292,2020-08-01,WV,West Virginia,ALL,all sectors,1022452.0,8.43,241.829,2869.70755,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2293,2020-08-01,WV,West Virginia,COM,commercial,147595.0,8.97,56.9585,634.73441,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2294,2020-08-01,WV,West Virginia,IND,industrial,11414.0,5.61,70.89162,1263.43478,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2295,2020-08-01,WV,West Virginia,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2296,2020-08-01,WV,West Virginia,RES,residential,863443.0,11.73,113.97888,971.53835,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2297,2020-08-01,WV,West Virginia,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2298,2020-08-01,WI,Wisconsin,ALL,all sectors,3111912.0,11.12,704.30119,6336.51947,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2299,2020-08-01,WI,Wisconsin,COM,commercial,360808.0,10.84,230.8618,2130.40647,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2300,2020-08-01,WI,Wisconsin,IND,industrial,5694.0,7.93,159.24844,2009.12229,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2301,2020-08-01,WI,Wisconsin,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2302,2020-08-01,WI,Wisconsin,RES,residential,2745408.0,14.3,314.17971,2196.91264,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2303,2020-08-01,WI,Wisconsin,TRA,transportation,2.0,14.41,0.01125,0.07807,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2304,2020-08-01,WY,Wyoming,ALL,all sectors,345798.0,8.55,109.02211,1275.62074,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2305,2020-08-01,WY,Wyoming,COM,commercial,58160.0,9.59,27.46836,286.471,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2306,2020-08-01,WY,Wyoming,IND,industrial,11317.0,7.22,54.81504,759.64517,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2307,2020-08-01,WY,Wyoming,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2308,2020-08-01,WY,Wyoming,RES,residential,276321.0,11.65,26.73871,229.50456,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2309,2020-08-01,WY,Wyoming,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2310,2020-08-01,NEW,New England,ALL,all sectors,7393776.0,18.06,2023.95147,11204.88317,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2311,2020-08-01,NEW,New England,COM,commercial,890127.0,16.19,727.64203,4493.13714,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2312,2020-08-01,NEW,New England,IND,industrial,22873.0,13.04,178.56422,1369.58069,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2313,2020-08-01,NEW,New England,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2314,2020-08-01,NEW,New England,RES,residential,6480770.0,21.02,1114.86956,5304.41568,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2315,2020-08-01,NEW,New England,TRA,transportation,6.0,7.62,2.87565,37.74965,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2316,2020-08-01,MAT,Middle Atlantic,ALL,all sectors,18729700.0,13.18,4675.93292,35483.35598,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2317,2020-08-01,MAT,Middle Atlantic,COM,commercial,2391184.0,13.19,1753.85864,13296.83677,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2318,2020-08-01,MAT,Middle Atlantic,IND,industrial,34507.0,6.42,416.94487,6496.13996,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2319,2020-08-01,MAT,Middle Atlantic,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2320,2020-08-01,MAT,Middle Atlantic,RES,residential,16303990.0,16.04,2472.39711,15416.47682,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2321,2020-08-01,MAT,Middle Atlantic,TRA,transportation,19.0,11.95,32.73229,273.90243,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2322,2020-08-01,ENC,East North Central,ALL,all sectors,23050901.0,10.36,5367.39779,51826.83204,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2323,2020-08-01,ENC,East North Central,COM,commercial,2536316.0,10.13,1633.34344,16117.09497,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2324,2020-08-01,ENC,East North Central,IND,industrial,56039.0,6.83,1091.5403,15992.2942,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2325,2020-08-01,ENC,East North Central,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2326,2020-08-01,ENC,East North Central,RES,residential,20458535.0,13.42,2639.94031,19676.96094,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2327,2020-08-01,ENC,East North Central,TRA,transportation,11.0,6.36,2.57375,40.48193,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2328,2020-08-01,WNC,West North Central,ALL,all sectors,11285265.0,10.62,2985.16777,28116.02421,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2329,2020-08-01,WNC,West North Central,COM,commercial,1480234.0,10.47,955.02657,9120.69658,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2330,2020-09-01,KS,Kansas,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2331,2020-09-01,KS,Kansas,RES,residential,1285927.0,12.47,143.0693,1146.89807,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2332,2020-09-01,KS,Kansas,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2333,2020-09-01,KY,Kentucky,ALL,all sectors,2344502.0,8.7,524.18341,6025.49499,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2334,2020-09-01,KY,Kentucky,COM,commercial,313052.0,10.63,167.31896,1574.0229,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2335,2020-09-01,KY,Kentucky,IND,industrial,5970.0,5.33,125.91599,2363.09726,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2336,2020-09-01,KY,Kentucky,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2337,2020-09-01,KY,Kentucky,RES,residential,2025480.0,11.06,230.94847,2088.37483,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2338,2020-09-01,KY,Kentucky,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2339,2020-09-01,LA,Louisiana,ALL,all sectors,2434980.0,7.81,638.19499,8174.25394,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2340,2020-09-01,LA,Louisiana,COM,commercial,294050.0,8.8,184.51902,2097.95891,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2341,2020-09-01,LA,Louisiana,IND,industrial,19452.0,4.89,145.75273,2981.24472,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2342,2020-09-01,LA,Louisiana,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2343,2020-09-01,LA,Louisiana,RES,residential,2121477.0,9.95,307.83272,3094.10679,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2344,2020-09-01,LA,Louisiana,TRA,transportation,1.0,9.59,0.09053,0.94352,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2345,2020-09-01,ME,Maine,ALL,all sectors,830424.0,13.52,127.8377,945.54699,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2346,2020-09-01,ME,Maine,COM,commercial,96724.0,12.48,41.47067,332.37101,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2347,2020-09-01,ME,Maine,IND,industrial,2700.0,8.79,20.0306,227.89591,number of customers,cents per kilowatthour,million dollars,million kilowatthours
